order_id,order_date,category,region,customer_segment,price,quantity,total_value
10975,2025-09-14,B,North,retail,18.26,2,36.52
10976,2025-12-23,C,North,business,16.4,6,98.4
10977,2025-08-03,C,East,retail,13.08,2,26.16
10978,2025-02-23,A,South,retail,26.89,1,26.89
10979,2025-10-27,D,West,business,10.18,4,40.72
10980,2025-11-07,B,East,retail,20.95,2,41.9
10981,2025-03-15,C,North,business,15.39,4,61.56
10982,2025-12-17,A,South,retail,36.76,2,73.52
10983,2025-01-16,A,West,retail,34.23,1,34.23
10984,2025-05-01,A,North,retail,34.91,3,104.73
10985,2025-11-05,D,South,retail,12.05,2,24.1
10986,2025-01-27,A,West,retail,15.42,1,15.42
10987,2025-09-18,A,East,retail,22.18,2,44.36
10988,2025-07-03,B,North,business,20.09,8,160.72
10989,2025-11-12,D,North,business,11.42,3,34.26
10990,2025-03-16,B,West,retail,15.36,1,15.36
10991,2025-03-06,D,North,retail,9.41,1,9.41
10992,2025-06-22,A,South,retail,30.78,1,30.78
10993,2025-11-22,D,South,retail,6.11,1,6.11
10994,2025-12-11,B,South,business,17.91,2,35.82
10995,2025-02-04,B,North,retail,14.58,2,29.16
10996,2025-11-15,C,South,business,12.58,5,62.9
10997,2025-03-15,B,North,retail,23.92,2,47.84
10998,2025-06-24,B,East,business,19.32,4,77.28
10999,2025-10-25,C,West,business,9.91,2,19.82
11000,2025-10-07,A,North,business,19.22,2,38.44
11001,2025-07-20,A,South,retail,23.42,4,93.68
11002,2025-06-22,C,West,business,11.33,3,33.99
11003,2025-04-21,A,East,retail,67.73,1,67.73
11004,2025-11-08,A,South,retail,35.37,1,35.37
11005,2025-08-27,A,West,retail,28.04,2,56.08
11006,2025-12-07,C,South,retail,18.92,3,56.76
11007,2025-06-14,A,West,business,27.06,4,108.24
11008,2025-01-11,B,North,business,25.17,4,100.68
11009,2025-08-12,B,South,retail,18.51,4,74.04
11010,2025-07-16,B,North,business,23.8,3,71.4
11011,2025-09-17,A,South,retail,50.44,3,151.32
11012,2025-07-01,C,East,retail,14.18,4,56.72
11013,2025-02-23,A,South,retail,30.04,2,60.08
11014,2025-08-27,B,South,retail,11.93,1,11.93
11015,2025-08-13,A,West,business,22.25,6,133.5
11016,2025-09-04,A,West,business,33.06,3,99.18
11017,2025-12-06,A,South,retail,42.5,1,42.5
11018,2025-02-20,B,East,retail,14.88,3,44.64
11019,2025-12-15,A,North,retail,30.67,1,30.67
11020,2025-09-14,C,South,retail,9.56,1,9.56
11021,2025-11-15,A,East,retail,46.51,3,139.53
11022,2025-12-14,B,East,retail,17.1,5,85.5
11023,2025-03-17,B,North,business,16.82,5,84.1
11024,2025-08-23,B,South,retail,16.23,1,16.23
11025,2025-03-23,A,East,retail,36.11,1,36.11
11026,2025-09-13,C,West,retail,9.83,1,9.83
11027,2025-11-27,B,North,retail,27.14,3,81.42
11028,2025-06-13,A,North,retail,29.69,4,118.76
11029,2025-09-19,C,West,retail,13.29,1,13.29
11030,2025-05-13,B,East,retail,14.6,1,14.6
11031,2025-04-15,D,East,retail,8.81,3,26.43
11032,2025-08-19,C,West,retail,11.11,1,11.11
11033,2025-02-05,A,South,retail,28.52,4,114.08
11034,2025-05-24,D,East,retail,8.75,2,17.5
11035,2025-07-11,A,North,retail,19.78,1,19.78
11036,2025-01-17,C,East,retail,11.95,1,11.95
11037,2025-12-25,C,West,retail,11.74,1,11.74
11038,2025-08-01,C,East,business,14.71,4,58.84
11039,2025-06-23,A,West,business,29.37,6,176.22
11040,2025-09-01,B,West,retail,11.23,3,33.69
11041,2025-08-23,A,North,retail,19.84,1,19.84
11042,2025-09-02,A,North,retail,22.41,2,44.82
11043,2025-06-24,A,North,retail,27.9,4,111.6
11044,2025-05-16,C,West,business,12.65,5,63.25
11045,2025-09-17,A,North,retail,30.96,3,92.88
11046,2025-12-14,A,North,retail,28.72,2,57.44
11047,2025-01-01,A,North,retail,20.98,3,62.94
11048,2025-12-25,A,East,retail,33.05,4,132.2
11049,2025-10-09,B,South,retail,24.68,2,49.36
11050,2025-01-15,A,East,retail,37.95,3,113.85
11051,2025-06-04,A,South,retail,39.48,2,78.96
11052,2025-05-14,A,West,retail,27.89,2,55.78
11053,2025-08-04,C,East,retail,12.42,2,24.84
11054,2025-07-08,C,East,retail,15.86,5,79.3
11055,2025-09-25,B,West,retail,24.4,2,48.8
11056,2025-11-23,C,West,retail,13.94,3,41.82
11057,2025-12-17,B,North,retail,15.53,3,46.59
11058,2025-09-21,D,West,retail,9.01,2,18.02
11059,2025-12-06,A,South,retail,32.73,2,65.46
11060,2025-11-01,B,West,retail,13.86,1,13.86
11061,2025-11-21,B,South,retail,18.42,3,55.26
11062,2025-05-06,B,South,retail,24.38,1,24.38
11063,2025-08-15,C,North,retail,10.65,3,31.95
11064,2025-08-18,A,South,retail,41.7,3,125.1
11065,2025-07-22,B,South,retail,19.39,3,58.17
11066,2025-11-03,B,North,retail,19.57,2,39.14
11067,2025-08-06,C,North,retail,12.08,3,36.24
11068,2025-01-20,B,East,retail,27.33,1,27.33
11069,2025-12-18,B,North,retail,23.22,2,46.44
11070,2025-07-28,A,North,retail,35.63,1,35.63
11071,2025-11-27,B,South,retail,21.14,3,63.42
11072,2025-06-22,A,East,retail,31.89,3,95.67
11073,2025-05-18,A,East,retail,19.29,1,19.29
11074,2025-02-26,B,North,retail,13.34,3,40.02
11075,2025-08-25,B,West,retail,20.34,1,20.34
11076,2025-07-14,C,South,retail,9.54,1,9.54
11077,2025-07-21,A,East,business,23.2,4,92.8
11078,2025-10-21,C,South,retail,7.98,2,15.96
11079,2025-10-05,A,South,business,23.82,3,71.46
11080,2025-02-05,C,South,business,13.82,4,55.28
11081,2025-05-27,B,East,retail,15.62,1,15.62
11082,2025-10-10,A,East,business,21.92,9,197.28
11083,2025-01-21,B,West,retail,20.11,5,100.55
11084,2025-09-14,A,East,retail,22.65,2,45.3
11085,2025-02-03,A,North,retail,16.71,3,50.13
11086,2025-04-19,B,North,retail,18.47,2,36.94
11087,2025-07-25,B,West,retail,14.61,2,29.22
11088,2025-03-01,A,North,retail,30.72,2,61.44
11089,2025-08-01,A,West,retail,31.75,2,63.5
11090,2025-07-18,A,North,business,29.01,2,58.02
11091,2025-08-09,A,East,retail,24.21,1,24.21
11092,2025-09-19,B,West,retail,14.8,1,14.8
11093,2025-03-20,C,East,retail,9.38,3,28.14
11094,2025-02-14,C,East,retail,10.59,2,21.18
11095,2025-11-26,B,North,retail,32.13,1,32.13
11096,2025-06-11,A,East,business,19.71,7,137.97
11097,2025-09-08,A,West,retail,27.15,3,81.45
11098,2025-05-16,D,East,retail,7.35,2,14.7
11099,2025-02-28,B,West,retail,21.4,2,42.8
11100,2025-09-13,A,West,retail,38.4,3,115.2
11101,2025-11-12,A,South,retail,38.69,1,38.69
11102,2025-12-10,B,North,retail,16.4,1,16.4
11103,2025-08-19,A,East,retail,20.47,4,81.88
11104,2025-08-25,C,North,retail,18.8,3,56.4
11105,2025-11-09,C,West,retail,16.14,2,32.28
11106,2025-08-02,C,North,retail,8.56,4,34.24
11107,2025-04-22,A,West,retail,33.02,1,33.02
11108,2025-05-07,A,East,business,29.98,5,149.9
11109,2025-01-11,A,West,business,44.72,3,134.16
11110,2025-02-10,A,East,business,31.51,6,189.06
11111,2025-10-03,A,North,retail,33.42,1,33.42
11112,2025-10-02,C,North,retail,12.07,1,12.07
11113,2025-11-25,A,South,retail,53.71,2,107.42
11114,2025-04-12,B,West,retail,9.24,2,18.48
11115,2025-09-01,C,East,business,16.74,5,83.7
11116,2025-08-17,C,North,retail,12.46,1,12.46
11117,2025-06-04,B,West,retail,25.16,2,50.32
11118,2025-04-24,C,East,retail,10.3,2,20.6
11119,2025-07-18,B,North,retail,19.08,3,57.24
11120,2025-08-15,B,South,business,20.58,1,20.58
11121,2025-12-14,B,West,business,39.76,4,159.04
11122,2025-11-06,A,North,retail,24.55,2,49.1
11123,2025-03-16,A,North,business,33.0,5,165.0
11124,2025-11-10,A,West,business,25.64,2,51.28
11125,2025-12-23,A,North,retail,23.62,5,118.1
11126,2025-06-26,A,South,business,34.95,3,104.85
11127,2025-02-13,C,South,retail,14.72,4,58.88
11128,2025-08-03,A,South,retail,24.63,2,49.26
11129,2025-04-21,C,West,retail,6.81,2,13.62
11130,2025-05-27,A,South,retail,34.73,3,104.19
11131,2025-07-03,B,West,retail,10.64,1,10.64
11132,2025-12-06,A,South,retail,37.01,1,37.01
11133,2025-05-01,B,South,business,22.99,6,137.94
11134,2025-12-28,A,East,business,41.13,3,123.39
11135,2025-05-09,A,East,retail,35.99,1,35.99
11136,2025-05-18,A,East,retail,28.55,5,142.75
11137,2025-06-03,D,North,retail,10.49,1,10.49
11138,2025-11-27,A,South,retail,54.18,2,108.36
11139,2025-07-08,A,West,retail,32.16,2,64.32
11140,2025-02-11,B,East,business,15.7,3,47.1
11141,2025-10-08,B,North,retail,20.84,2,41.68
11142,2025-09-22,B,East,retail,27.29,2,54.58
11143,2025-12-10,A,North,retail,42.32,3,126.96
11144,2025-12-22,A,West,business,29.02,2,58.04
11145,2025-11-26,B,West,business,21.68,3,65.04
11146,2025-11-05,A,North,retail,27.97,1,27.97
11147,2025-12-04,A,South,retail,57.99,4,231.96
11148,2025-07-22,C,South,retail,9.28,3,27.84
11149,2025-08-09,A,West,retail,30.71,4,122.84
11150,2025-04-12,A,North,retail,33.89,3,101.67
11151,2025-01-02,A,South,retail,36.59,1,36.59
11152,2025-01-11,A,North,retail,21.42,2,42.84
11153,2025-12-14,C,East,retail,15.18,2,30.36
11154,2025-04-18,A,North,business,32.46,4,129.84
11155,2025-10-04,A,South,retail,43.48,2,86.96
11156,2025-03-06,A,North,retail,26.23,1,26.23
11157,2025-07-26,C,East,business,18.42,4,73.68
11158,2025-12-24,B,North,business,29.84,1,29.84
11159,2025-08-26,A,North,retail,27.81,2,55.62
11160,2025-06-03,A,West,retail,20.59,1,20.59
11161,2025-08-16,A,North,retail,23.28,2,46.56
11162,2025-09-13,A,North,retail,28.64,4,114.56
11163,2025-07-16,C,South,retail,13.28,2,26.56
11164,2025-11-27,A,East,retail,36.0,4,144.0
11165,2025-08-27,B,South,business,18.47,1,18.47
11166,2025-04-28,A,North,retail,36.18,2,72.36
11167,2025-12-04,A,North,retail,56.03,2,112.06
11168,2025-06-06,A,West,business,26.83,3,80.49
11169,2025-01-03,B,North,retail,20.23,2,40.46
11170,2025-12-02,A,South,retail,45.92,2,91.84
11171,2025-11-21,B,South,retail,22.8,1,22.8
11172,2025-04-21,A,South,retail,24.51,2,49.02
11173,2025-04-22,B,South,retail,22.98,3,68.94
11174,2025-12-25,A,South,business,22.57,7,157.99
11175,2025-10-02,B,East,retail,16.03,2,32.06
11176,2025-06-17,A,West,retail,33.51,2,67.02
11177,2025-12-10,B,North,retail,10.38,1,10.38
11178,2025-12-11,A,South,retail,22.74,2,45.48
11179,2025-05-11,C,South,business,10.06,5,50.3
11180,2025-07-17,B,West,business,28.14,4,112.56
11181,2025-07-23,A,West,business,39.7,1,39.7
11182,2025-07-23,A,East,retail,37.66,3,112.98
11183,2025-04-18,A,South,retail,53.02,2,106.04
11184,2025-10-19,C,South,business,20.77,3,62.31
11185,2025-08-14,B,South,retail,15.19,4,60.76
11186,2025-09-22,A,East,retail,25.88,3,77.64
11187,2025-09-18,A,North,business,25.63,6,153.78
11188,2025-02-26,C,West,retail,19.02,3,57.06
11189,2025-09-16,A,South,retail,25.01,2,50.02
11190,2025-03-08,C,North,retail,9.29,2,18.58
11191,2025-05-14,C,South,retail,7.83,2,15.66
11192,2025-01-25,C,East,retail,9.93,2,19.86
11193,2025-12-23,A,South,retail,40.29,1,40.29
11194,2025-08-04,A,South,retail,22.15,1,22.15
11195,2025-11-03,B,South,business,22.38,3,67.14
11196,2025-04-17,A,West,retail,44.52,1,44.52
11197,2025-06-12,C,South,retail,10.05,1,10.05
11198,2025-01-13,C,South,retail,15.14,3,45.42
11199,2025-07-18,A,East,retail,32.04,3,96.12
11200,2025-05-05,C,South,retail,10.91,1,10.91
11201,2025-11-20,A,South,business,50.59,3,151.77
11202,2025-09-06,A,West,retail,27.16,2,54.32
11203,2025-10-05,A,North,retail,43.32,3,129.96
11204,2025-12-23,A,West,retail,56.95,1,56.95
11205,2025-08-26,C,South,business,11.56,6,69.36
11206,2025-05-17,A,North,business,35.45,2,70.9
11207,2025-12-25,A,East,retail,41.22,1,41.22
11208,2025-02-05,B,North,business,23.01,2,46.02
11209,2025-10-14,A,East,retail,34.7,1,34.7
11210,2025-09-06,B,North,retail,17.57,2,35.14
11211,2025-12-19,A,East,retail,25.95,2,51.9
11212,2025-10-23,B,South,retail,17.61,3,52.83
11213,2025-09-07,A,North,retail,40.22,4,160.88
11214,2025-06-06,B,East,retail,15.47,3,46.41
11215,2025-04-01,A,East,retail,29.52,2,59.04
11216,2025-12-02,A,East,business,32.67,6,196.02
11217,2025-02-25,A,South,business,48.6,3,145.8
11218,2025-03-03,A,South,retail,25.6,3,76.8
11219,2025-03-07,C,South,retail,9.94,4,39.76
11220,2025-12-11,B,West,retail,24.94,2,49.88
11221,2025-11-13,B,East,retail,17.82,2,35.64
11222,2025-09-05,B,North,retail,16.3,1,16.3
11223,2025-05-22,B,North,business,24.09,4,96.36
11224,2025-12-10,B,East,retail,22.14,3,66.42
11225,2025-12-05,B,East,retail,15.58,2,31.16
11226,2025-03-15,A,North,retail,19.97,3,59.91
11227,2025-12-08,A,West,retail,37.94,3,113.82
11228,2025-09-11,D,South,retail,7.96,4,31.84
11229,2025-06-16,B,West,retail,17.93,3,53.79
11230,2025-02-07,A,East,retail,23.03,5,115.15
11231,2025-10-09,A,East,business,54.19,5,270.95
11232,2025-02-23,A,East,retail,25.14,4,100.56
11233,2025-12-08,A,South,retail,28.86,3,86.58
11234,2025-04-18,C,West,business,15.69,3,47.07
11235,2025-02-16,A,South,business,44.38,7,310.66
11236,2025-04-21,A,South,retail,29.52,3,88.56
11237,2025-11-07,C,East,retail,12.2,2,24.4
11238,2025-03-24,A,South,business,29.05,3,87.15
11239,2025-09-08,A,North,retail,25.3,1,25.3
11240,2025-02-11,C,South,retail,14.28,2,28.56
11241,2025-05-13,B,East,business,29.39,4,117.56
11242,2025-08-06,C,North,retail,6.3,3,18.9
11243,2025-12-11,B,North,retail,32.92,1,32.92
11244,2025-10-26,A,South,business,31.29,3,93.87
11245,2025-12-12,C,North,retail,15.6,1,15.6
11246,2025-06-08,A,North,business,27.42,2,54.84
11247,2025-05-22,B,South,retail,27.0,2,54.0
11248,2025-07-20,A,West,retail,49.47,1,49.47
11249,2025-12-11,A,North,business,39.3,2,78.6
11250,2025-12-05,A,North,business,29.68,4,118.72
11251,2025-04-17,A,West,retail,36.6,1,36.6
11252,2025-11-28,A,South,retail,31.33,1,31.33
11253,2025-07-27,A,North,retail,42.69,2,85.38
11254,2025-02-03,A,East,retail,23.38,3,70.14
11255,2025-03-14,C,South,retail,9.46,2,18.92
11256,2025-09-03,A,North,retail,23.83,2,47.66
11257,2025-04-22,B,South,business,18.9,5,94.5
11258,2025-06-03,B,South,business,14.6,4,58.4
11259,2025-06-08,A,South,retail,22.37,2,44.74
11260,2025-11-12,C,West,retail,12.13,2,24.26
11261,2025-08-18,B,South,business,17.38,5,86.9
11262,2025-08-26,A,North,retail,29.42,5,147.1
11263,2025-10-18,A,West,retail,34.53,3,103.59
11264,2025-04-07,A,North,business,22.77,4,91.08
11265,2025-11-25,D,East,retail,10.84,3,32.52
11266,2025-04-02,B,West,business,20.36,6,122.16
11267,2025-08-02,C,North,retail,15.18,2,30.36
11268,2025-06-13,A,East,retail,25.62,2,51.24
11269,2025-09-02,C,East,retail,11.07,1,11.07
11270,2025-12-24,A,West,retail,29.24,2,58.48
11271,2025-11-10,B,East,retail,19.83,1,19.83
11272,2025-06-13,B,West,retail,17.74,1,17.74
11273,2025-06-24,A,South,business,30.68,3,92.04
11274,2025-02-18,A,East,retail,33.3,4,133.2
11275,2025-01-01,A,South,retail,27.33,2,54.66
11276,2025-07-04,A,North,retail,32.92,2,65.84
11277,2025-08-11,A,East,business,27.68,9,249.12
11278,2025-11-17,B,East,business,23.83,1,23.83
11279,2025-11-07,B,North,retail,19.02,2,38.04
11280,2025-12-13,A,North,business,51.83,5,259.15
11281,2025-07-13,A,West,business,37.65,6,225.9
11282,2025-04-05,B,East,retail,13.52,3,40.56
11283,2025-04-17,B,North,business,26.14,2,52.28
11284,2025-04-02,B,West,business,23.29,4,93.16
11285,2025-05-11,A,East,business,46.12,6,276.72
11286,2025-05-21,C,North,business,12.02,2,24.04
11287,2025-09-14,A,South,retail,25.76,3,77.28
11288,2025-06-15,A,South,retail,26.3,2,52.6
11289,2025-02-03,A,West,retail,29.5,2,59.0
11290,2025-05-07,A,West,business,31.74,7,222.18
11291,2025-10-09,A,South,retail,23.01,1,23.01
11292,2025-02-21,D,North,retail,9.3,1,9.3
11293,2025-12-18,A,East,retail,37.32,2,74.64
11294,2025-01-06,B,South,retail,22.87,2,45.74
11295,2025-05-27,A,South,retail,40.7,2,81.4
11296,2025-06-24,B,North,retail,14.96,4,59.84
11297,2025-03-24,B,East,retail,12.48,4,49.92
11298,2025-10-08,B,West,retail,19.93,1,19.93
11299,2025-08-03,A,North,retail,27.7,1,27.7
11300,2025-08-27,D,South,retail,10.3,1,10.3
11301,2025-06-17,D,South,retail,7.43,2,14.86
11302,2025-09-04,B,East,business,17.26,5,86.3
11303,2025-03-15,D,South,retail,8.25,2,16.5
11304,2025-11-24,B,North,retail,19.38,2,38.76
11305,2025-11-07,A,North,retail,26.41,2,52.82
11306,2025-01-03,A,East,business,28.38,6,170.28
11307,2025-11-01,B,South,retail,14.7,2,29.4
11308,2025-03-22,B,West,retail,17.4,2,34.8
11309,2025-10-09,B,East,retail,17.74,3,53.22
11310,2025-09-15,C,North,retail,15.72,3,47.16
11311,2025-10-09,C,East,business,12.87,5,64.35
11312,2025-08-13,A,North,retail,35.22,3,105.66
11313,2025-04-28,A,West,retail,28.61,1,28.61
11314,2025-08-07,D,West,business,6.14,2,12.28
11315,2025-06-22,B,North,retail,16.99,5,84.95
11316,2025-05-24,A,South,retail,25.27,4,101.08
11317,2025-06-17,A,East,retail,24.36,1,24.36
11318,2025-05-11,C,North,retail,8.91,1,8.91
11319,2025-10-04,A,East,retail,33.97,6,203.82
11320,2025-09-11,A,North,business,29.49,3,88.47
11321,2025-03-26,B,South,retail,12.44,1,12.44
11322,2025-05-03,A,South,retail,23.02,4,92.08
11323,2025-07-17,B,South,retail,23.1,3,69.3
11324,2025-04-03,B,North,business,21.14,8,169.12
11325,2025-09-21,C,West,business,14.47,2,28.94
11326,2025-09-13,B,South,retail,14.36,4,57.44
11327,2025-03-28,B,North,retail,15.38,5,76.9
11328,2025-09-23,C,West,retail,7.37,1,7.37
11329,2025-01-18,A,East,retail,43.7,1,43.7
11330,2025-11-16,A,West,retail,61.9,1,61.9
11331,2025-10-27,C,North,retail,17.5,1,17.5
11332,2025-02-22,B,East,retail,21.16,3,63.48
11333,2025-11-09,C,West,retail,16.75,2,33.5
11334,2025-02-11,A,West,business,30.98,3,92.94
11335,2025-07-13,A,West,business,46.14,1,46.14
11336,2025-10-15,A,North,retail,28.21,2,56.42
11337,2025-08-25,C,South,business,16.42,6,98.52
11338,2025-11-03,A,North,retail,32.1,3,96.3
11339,2025-04-27,A,East,business,39.34,2,78.68
11340,2025-04-22,A,East,retail,24.56,3,73.68
11341,2025-05-27,A,East,retail,28.82,1,28.82
11342,2025-05-26,A,East,retail,25.01,1,25.01
11343,2025-11-06,A,West,retail,36.05,4,144.2
11344,2025-09-28,D,West,retail,8.5,2,17.0
11345,2025-09-05,C,West,retail,11.2,6,67.2
11346,2025-02-11,D,East,retail,10.13,2,20.26
11347,2025-03-16,B,North,retail,14.46,3,43.38
11348,2025-03-10,D,West,business,5.93,3,17.79
11349,2025-09-28,B,West,business,25.3,4,101.2
11350,2025-10-10,C,West,retail,17.48,2,34.96
11351,2025-07-11,A,East,retail,25.0,2,50.0
11352,2025-07-25,C,East,retail,15.58,1,15.58
11353,2025-09-19,A,West,business,32.38,5,161.9
11354,2025-08-28,A,East,retail,14.33,1,14.33
11355,2025-06-17,C,North,retail,13.54,1,13.54
11356,2025-01-01,A,West,retail,44.92,2,89.84
11357,2025-10-15,A,West,retail,31.71,2,63.42
11358,2025-05-05,A,West,retail,43.8,1,43.8
11359,2025-06-02,A,North,retail,33.06,3,99.18
11360,2025-12-02,A,North,retail,39.66,2,79.32
11361,2025-07-03,C,North,business,15.29,2,30.58
11362,2025-06-23,C,East,retail,14.3,2,28.6
11363,2025-06-21,A,West,retail,19.41,1,19.41
11364,2025-07-25,A,North,retail,27.08,3,81.24
11365,2025-05-03,A,North,retail,29.94,2,59.88
11366,2025-06-11,D,South,retail,9.62,2,19.24
11367,2025-08-21,A,East,retail,30.89,2,61.78
11368,2025-05-03,B,West,retail,15.93,2,31.86
11369,2025-08-22,A,East,retail,19.65,3,58.95
11370,2025-09-08,A,East,retail,26.28,2,52.56
11371,2025-08-08,A,West,retail,24.78,1,24.78
11372,2025-05-16,C,North,retail,11.77,2,23.54
11373,2025-05-19,A,North,retail,23.29,2,46.58
11374,2025-12-15,A,North,retail,34.7,1,34.7
11375,2025-03-16,D,East,retail,6.65,2,13.3
11376,2025-07-09,C,West,retail,9.81,2,19.62
11377,2025-01-13,C,North,retail,10.23,1,10.23
11378,2025-11-02,A,South,retail,48.53,3,145.59
11379,2025-03-16,A,North,retail,29.63,3,88.89
11380,2025-12-21,C,East,retail,10.68,1,10.68
11381,2025-10-09,A,North,retail,36.25,2,72.5
11382,2025-11-12,A,North,business,30.52,6,183.12
11383,2025-01-10,A,North,business,45.38,7,317.66
11384,2025-08-14,B,North,business,28.24,8,225.92
11385,2025-12-24,B,South,retail,21.86,3,65.58
11386,2025-06-09,C,North,retail,10.91,3,32.73
11387,2025-08-21,A,North,retail,28.53,1,28.53
11388,2025-02-10,C,South,retail,12.38,1,12.38
11389,2025-06-25,C,East,business,18.68,3,56.04
11390,2025-07-14,A,North,retail,22.86,2,45.72
11391,2025-03-28,A,North,business,30.36,3,91.08
11392,2025-01-07,C,South,retail,10.15,2,20.3
11393,2025-11-09,A,West,retail,19.62,2,39.24
11394,2025-12-19,A,North,retail,39.69,3,119.07
11395,2025-05-10,A,North,retail,26.76,2,53.52
11396,2025-04-28,C,South,retail,15.92,1,15.92
11397,2025-05-17,C,East,retail,9.35,3,28.05
11398,2025-04-07,A,South,business,34.47,3,103.41
11399,2025-11-17,C,South,retail,15.16,4,60.64
11400,2025-06-28,A,South,retail,24.14,2,48.28
11401,2025-08-07,D,North,retail,7.42,2,14.84
11402,2025-10-09,A,East,business,31.09,4,124.36
11403,2025-04-14,C,East,retail,7.08,2,14.16
11404,2025-01-23,A,South,retail,26.2,3,78.6
11405,2025-12-11,C,East,retail,11.25,4,45.0
11406,2025-05-16,A,East,retail,30.88,3,92.64
11407,2025-08-19,D,East,retail,7.66,5,38.3
11408,2025-01-14,C,South,business,19.43,4,77.72
11409,2025-06-10,A,South,retail,22.09,2,44.18
11410,2025-06-05,A,West,retail,38.86,3,116.58
